# Forces       
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         forces(pressure viscous porous)	moments(pressure viscous porous)
286.901        	((1.24753201e+00 6.95190585e-01 -3.40532117e-19) (2.34562371e-01 7.63637887e-02 -6.37567359e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.23192444e-19 1.95823034e-19 -2.94922827e-08) (-1.52651078e-18 -2.26455895e-19 -2.77712644e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
286.956        	((1.24518756e+00 6.81760229e-01 -3.40099527e-19) (2.34561758e-01 7.61877674e-02 -6.31850412e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.21135628e-19 1.95332201e-19 -2.91475642e-08) (-1.51050031e-18 -2.23967640e-19 -2.34094492e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.011        	((1.24299840e+00 6.66308824e-01 -3.39942683e-19) (2.34527658e-01 7.59408927e-02 -6.29724196e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.18754827e-19 1.94862070e-19 -2.86762103e-08) (-1.49501761e-18 -2.16540825e-19 -1.89554755e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.066        	((1.24035688e+00 6.50447083e-01 -3.39432725e-19) (2.34463666e-01 7.56316834e-02 -6.23026847e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.16316288e-19 1.94335658e-19 -2.83397098e-08) (-1.48413794e-18 -2.11455990e-19 -1.44278223e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.121        	((1.23766488e+00 6.34801487e-01 -3.38945784e-19) (2.34375792e-01 7.52538851e-02 -6.02431007e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.13911694e-19 1.93810723e-19 -2.80858360e-08) (-1.46189508e-18 -2.07012289e-19 -9.95205413e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.176        	((1.23396594e+00 6.17105012e-01 -3.38513889e-19) (2.34264300e-01 7.47900387e-02 -5.87922008e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.11185065e-19 1.93146234e-19 -2.79040736e-08) (-1.44167937e-18 -1.97093449e-19 -5.55514567e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.231        	((1.23078005e+00 5.99998232e-01 -3.37918834e-19) (2.34139387e-01 7.42485945e-02 -5.74470290e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.08551893e-19 1.92569350e-19 -2.77850449e-08) (-1.42256518e-18 -1.85309076e-19 -1.14885629e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.286        	((1.22742033e+00 5.80893160e-01 -3.37314793e-19) (2.33995891e-01 7.36116986e-02 -5.60490671e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.05599171e-19 1.91961268e-19 -2.76604832e-08) (-1.40489569e-18 -1.72705197e-19 3.17251160e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.342        	((1.22403369e+00 5.61833733e-01 -3.36445307e-19) (2.33838585e-01 7.28962946e-02 -5.43796137e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.02657084e-19 1.91363959e-19 -2.75661590e-08) (-1.38919369e-18 -1.61971174e-19 7.47780244e-04) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.397        	((1.22008632e+00 5.42962090e-01 -3.36109239e-19) (2.33661834e-01 7.21075841e-02 -5.27608997e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.97369236e-20 1.90690474e-19 -2.75303263e-08) (-1.37422798e-18 -1.50135380e-19 1.16335157e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.452        	((1.21600749e+00 5.22787510e-01 -3.35463365e-19) (2.33462631e-01 7.12462915e-02 -5.12324929e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.66200569e-20 1.90013540e-19 -2.75466691e-08) (-1.35941890e-18 -1.37077940e-19 1.56620608e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.508        	((1.21196227e+00 5.01460180e-01 -3.34905690e-19) (2.33251706e-01 7.03044394e-02 -4.97689853e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.33256337e-20 1.89351596e-19 -2.76004999e-08) (-1.34427531e-18 -1.22931982e-19 1.95030772e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.563        	((1.20778615e+00 4.80922018e-01 -3.34532535e-19) (2.33027606e-01 6.92784699e-02 -4.81011556e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-9.01359431e-20 1.88686494e-19 -2.77463127e-08) (-1.33146116e-18 -1.08234414e-19 2.31876321e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.618        	((1.20371223e+00 4.58852125e-01 -3.33665926e-19) (2.32786115e-01 6.81787417e-02 -4.61017924e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.67082499e-20 1.88048780e-19 -2.78801226e-08) (-1.32194706e-18 -9.33276027e-20 2.69082202e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.673        	((1.19945870e+00 4.36133201e-01 -3.33169626e-19) (2.32512904e-01 6.70086983e-02 -4.42215096e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-8.31795441e-20 1.87395926e-19 -2.80423705e-08) (-1.31360612e-18 -7.81875038e-20 3.05218461e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.729        	((1.19479708e+00 4.13371413e-01 -3.32453426e-19) (2.32242771e-01 6.57637577e-02 -4.28942474e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.96338744e-20 1.86690563e-19 -2.81941253e-08) (-1.30029478e-18 -6.56888742e-20 3.43280730e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.784        	((1.19051478e+00 3.90520854e-01 -3.31562843e-19) (2.31952545e-01 6.44490304e-02 -4.25582385e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.60660357e-20 1.86060815e-19 -2.83353668e-08) (-1.29758158e-18 -5.59143825e-20 3.81149883e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.84         	((1.18574668e+00 3.66419003e-01 -3.31414759e-19) (2.31651049e-01 6.30542283e-02 -4.22111934e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.22983510e-20 1.85370141e-19 -2.84705157e-08) (-1.29600955e-18 -4.63841589e-20 4.18536408e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.896        	((1.18174637e+00 3.42429400e-01 -3.30833879e-19) (2.31344300e-01 6.15916210e-02 -4.17504070e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.85503327e-20 1.84808638e-19 -2.85737380e-08) (-1.29432179e-18 -3.70729681e-20 4.55895826e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
287.951        	((1.17676876e+00 3.16903885e-01 -3.30215929e-19) (2.31017609e-01 6.00426528e-02 -4.07039976e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.45420056e-20 1.84122960e-19 -2.87128301e-08) (-1.29649964e-18 -3.07247669e-20 4.91469282e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.007        	((1.17208968e+00 2.91535578e-01 -3.29447004e-19) (2.30667536e-01 5.84097512e-02 -3.95931855e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-6.05536114e-20 1.83496085e-19 -2.87896023e-08) (-1.29844516e-18 -2.43600383e-20 5.25665675e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.063        	((1.16805043e+00 2.64899622e-01 -3.28891536e-19) (2.30298489e-01 5.66921137e-02 -3.84720370e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.63833934e-20 1.82951549e-19 -2.87881419e-08) (-1.30016826e-18 -1.76754796e-20 5.57506262e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.118        	((1.16359113e+00 2.39110987e-01 -3.28376960e-19) (2.29918683e-01 5.49087194e-02 -3.76229023e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-5.23007352e-20 1.82402732e-19 -2.87413381e-08) (-1.30097890e-18 -7.87041932e-21 5.88694121e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.174        	((1.15937266e+00 2.12403623e-01 -3.28026984e-19) (2.29555389e-01 5.30618405e-02 -3.65577503e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.80985179e-20 1.81863148e-19 -2.86912946e-08) (-1.30209535e-18 6.27990444e-22 6.22071908e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.23         	((1.15509699e+00 1.85100323e-01 -3.27615918e-19) (2.29195939e-01 5.11428683e-02 -3.97894430e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-4.37762797e-20 1.81357880e-19 -2.85165699e-08) (-1.27477545e-18 4.26099059e-20 6.54866940e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.287        	((1.15168678e+00 1.58171460e-01 -3.27701950e-19) (2.28843778e-01 4.91544998e-02 -4.36983279e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.95070926e-20 1.80980390e-19 -2.82738798e-08) (-1.24500702e-18 8.83512931e-20 6.86931950e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.343        	((1.14818172e+00 1.29855596e-01 -3.27422525e-19) (2.28495755e-01 4.71014238e-02 -4.50991516e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.50692665e-20 1.80505162e-19 -2.78907518e-08) (-1.23290942e-18 1.13451347e-19 7.19855941e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.399        	((1.14449782e+00 1.00936028e-01 -3.27102492e-19) (2.28123846e-01 4.49712784e-02 -4.07527195e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-3.04367153e-20 1.80131090e-19 -2.72947597e-08) (-1.26107814e-18 9.30808503e-20 7.50193153e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.456        	((1.14151259e+00 7.28601853e-02 -3.26411343e-19) (2.27771161e-01 4.27739814e-02 -3.50829283e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.59926572e-20 1.79794520e-19 -2.67998674e-08) (-1.29758046e-18 6.26822815e-20 7.81684629e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.512        	((1.13835090e+00 4.46561894e-02 -3.26093939e-19) (2.27435258e-01 4.05109231e-02 -2.85606813e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.15085349e-20 1.79457528e-19 -2.61153393e-08) (-1.33992984e-18 2.57063232e-20 8.11551053e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.569        	((1.13557657e+00 1.50240215e-02 -3.25853670e-19) (2.27126534e-01 3.82281804e-02 -2.24927932e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.67961623e-20 1.79159781e-19 -2.53441868e-08) (-1.37743851e-18 -8.19401587e-21 8.43326655e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.626        	((1.13322613e+00 -1.41583198e-02 -3.25323746e-19) (2.26819052e-01 3.59019138e-02 -1.74615327e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-1.21734375e-20 1.78869719e-19 -2.44462347e-08) (-1.40665350e-18 -3.34110909e-20 8.74810114e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.683        	((1.13176745e+00 -4.40120273e-02 -3.25040718e-19) (2.26499460e-01 3.35081368e-02 -1.44263093e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-7.44012152e-21 1.78712528e-19 -2.33669886e-08) (-1.42277424e-18 -4.23054153e-20 9.01982378e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.74         	((1.13031870e+00 -7.41411971e-02 -3.24899850e-19) (2.26222658e-01 3.10661310e-02 -1.18340178e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((-2.64981082e-21 1.78576281e-19 -2.22034452e-08) (-1.43951113e-18 -4.70873942e-20 9.31010057e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.797        	((1.12826009e+00 -1.02762579e-01 -3.24854361e-19) (2.25957426e-01 2.85610853e-02 -1.06443359e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.92071288e-21 1.78352943e-19 -2.09876023e-08) (-1.45555849e-18 -3.72598100e-20 9.59089841e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.854        	((1.12744292e+00 -1.32324780e-01 -3.24969891e-19) (2.25723689e-01 2.60103787e-02 -9.75635285e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.61628406e-21 1.78235576e-19 -1.94618130e-08) (-1.47263052e-18 -2.32124735e-20 9.87415298e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.911        	((1.12640791e+00 -1.62697434e-01 -3.24413477e-19) (2.25469324e-01 2.34010618e-02 -8.12022903e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.14546193e-20 1.78114980e-19 -1.78579343e-08) (-1.49115101e-18 -1.51588229e-20 1.01404816e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
288.969        	((1.12640100e+00 -1.91710942e-01 -3.24246353e-19) (2.25243329e-01 2.07372477e-02 -6.09469110e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.60808812e-20 1.78136645e-19 -1.60752712e-08) (-1.50718715e-18 -9.72076860e-21 1.03857762e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.027        	((1.12673054e+00 -2.20543375e-01 -3.23995422e-19) (2.25043024e-01 1.80209554e-02 -7.14487370e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.06927922e-20 1.78236408e-19 -1.42345982e-08) (-1.51068172e-18 2.16353777e-20 1.06124697e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.084        	((1.12685704e+00 -2.50760998e-01 -3.23726679e-19) (2.24869762e-01 1.52685552e-02 -9.40353899e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((2.54919810e-20 1.78207357e-19 -1.21376367e-08) (-1.50967588e-18 6.35910090e-20 1.08277874e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.142        	((1.12823251e+00 -2.79213870e-01 -3.24061349e-19) (2.24734596e-01 1.24943166e-02 -9.68331794e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.00284930e-20 1.78408241e-19 -1.00882951e-08) (-1.50673455e-18 8.41731860e-20 1.10329836e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.2          	((1.12955518e+00 -3.08136929e-01 -3.24194761e-19) (2.24608940e-01 9.69916418e-03 -1.03031757e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.46422773e-20 1.78595133e-19 -7.90441022e-09) (-1.48790425e-18 1.05240825e-19 1.12319184e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.258        	((1.13087195e+00 -3.35721914e-01 -3.24072435e-19) (2.24514424e-01 6.88375384e-03 -9.71229123e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((3.90304332e-20 1.78741851e-19 -5.65783707e-09) (-1.46970905e-18 1.14618313e-19 1.14079537e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.317        	((1.13264211e+00 -3.65128111e-01 -3.24462010e-19) (2.24440491e-01 4.04928605e-03 -8.12392983e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.36951964e-20 1.78948424e-19 -3.25627435e-09) (-1.45916839e-18 1.15865220e-19 1.15865314e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.375        	((1.13484467e+00 -3.93361497e-01 -3.24678943e-19) (2.24391285e-01 1.19466134e-03 -6.25903668e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((4.81696633e-20 1.79202415e-19 -8.66183658e-10) (-1.45307345e-18 1.19888869e-19 1.17441885e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.434        	((1.13754290e+00 -4.20573571e-01 -3.24853367e-19) (2.24368802e-01 -1.67554154e-03 -4.16329075e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.24674241e-20 1.79504267e-19 1.53615138e-09) (-1.45384593e-18 1.32779345e-19 1.18840643e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.492        	((1.14042899e+00 -4.47717221e-01 -3.24944103e-19) (2.24370966e-01 -4.54114612e-03 -2.56407239e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((5.67381899e-20 1.79803091e-19 3.92686977e-09) (-1.45579759e-18 1.49197554e-19 1.20061235e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.551        	((1.14393694e+00 -4.72768209e-01 -3.24895561e-19) (2.24400842e-01 -7.40444234e-03 -2.57858931e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.06777237e-20 1.80178335e-19 6.35340343e-09) (-1.45575321e-18 1.80577219e-19 1.21158250e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.61         	((1.14726784e+00 -4.97891154e-01 -3.24886924e-19) (2.24462142e-01 -1.02520046e-02 -2.35401405e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.46160686e-20 1.80510485e-19 8.71835324e-09) (-1.45815739e-18 2.10042360e-19 1.22095071e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.67         	((1.15132889e+00 -5.22564633e-01 -3.25249074e-19) (2.24555433e-01 -1.31019205e-02 -2.21022868e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((6.84659121e-20 1.80926944e-19 1.11630109e-08) (-1.45917619e-18 2.41014388e-19 1.22856308e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.729        	((1.15497493e+00 -5.47817923e-01 -3.25553141e-19) (2.24678136e-01 -1.59280388e-02 -1.70438586e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.23932663e-20 1.81261489e-19 1.35211850e-08) (-1.46405182e-18 2.70024478e-19 1.23458638e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.788        	((1.15962272e+00 -5.70936914e-01 -3.25517488e-19) (2.24827110e-01 -1.87256789e-02 -7.55012371e-21) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.59746662e-20 1.81748019e-19 1.58031734e-08) (-1.47179016e-18 2.94986905e-19 1.23944224e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.847        	((1.16416573e+00 -5.92948749e-01 -3.25871180e-19) (2.25011251e-01 -2.15061257e-02 9.67923511e-21) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((7.93767234e-20 1.82219478e-19 1.79634937e-08) (-1.48059246e-18 3.12269731e-19 1.24206278e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.906        	((1.16894629e+00 -6.13800505e-01 -3.26371524e-19) (2.25233464e-01 -2.42397158e-02 5.14927693e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.25809685e-20 1.82699036e-19 2.01033236e-08) (-1.49284764e-18 3.04569705e-19 1.24335753e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
289.964        	((1.17409710e+00 -6.32813476e-01 -3.26775036e-19) (2.25489006e-01 -2.69319767e-02 9.50390136e-20) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.54916598e-20 1.83262303e-19 2.20062975e-08) (-1.50525962e-18 2.94596941e-19 1.24307935e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.023        	((1.17821072e+00 -6.51988418e-01 -3.26987129e-19) (2.25763647e-01 -2.95685518e-02 1.35904671e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((8.84335819e-20 1.83654629e-19 2.38646832e-08) (-1.51493632e-18 2.88106892e-19 1.24139808e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.081        	((1.18333974e+00 -6.70610104e-01 -3.26956095e-19) (2.26071471e-01 -3.21681634e-02 1.81549113e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.12779195e-20 1.84209068e-19 2.57116975e-08) (-1.52354037e-18 2.76983632e-19 1.23795828e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.139        	((1.18784891e+00 -6.89182259e-01 -3.27521116e-19) (2.26393896e-01 -3.47237582e-02 2.23627831e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.41039040e-20 1.84678688e-19 2.73601462e-08) (-1.53403737e-18 2.68736203e-19 1.23219729e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.197        	((1.19272271e+00 -7.04120112e-01 -3.27765703e-19) (2.26715446e-01 -3.72224938e-02 2.53324227e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.63605020e-20 1.85245660e-19 2.88789822e-08) (-1.54643081e-18 2.71369386e-19 1.22483156e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.255        	((1.19733628e+00 -7.19737570e-01 -3.28057503e-19) (2.27036696e-01 -3.96532406e-02 2.77197014e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((9.87228426e-20 1.85737912e-19 3.03962496e-08) (-1.56075049e-18 2.79627741e-19 1.21596635e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.312        	((1.20209267e+00 -7.32842708e-01 -3.28529008e-19) (2.27375509e-01 -4.20249320e-02 2.85464827e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.00689541e-19 1.86290314e-19 3.16721171e-08) (-1.56409535e-18 2.99162030e-19 1.20503879e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.37         	((1.20696028e+00 -7.45795293e-01 -3.29318767e-19) (2.27729668e-01 -4.43245222e-02 2.82565333e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.02635287e-19 1.86865355e-19 3.28121689e-08) (-1.56425294e-18 3.27386985e-19 1.19195723e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.427        	((1.21094151e+00 -7.57597083e-01 -3.29503277e-19) (2.28082476e-01 -4.65567803e-02 2.84761155e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.04404702e-19 1.87308151e-19 3.38996731e-08) (-1.56295474e-18 3.48718403e-19 1.17715984e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.484        	((1.21538758e+00 -7.67481952e-01 -3.30088727e-19) (2.28446047e-01 -4.87209647e-02 2.89427233e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.05870715e-19 1.87851881e-19 3.46052942e-08) (-1.56130308e-18 3.65797446e-19 1.16076986e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.541        	((1.21924812e+00 -7.77690535e-01 -3.30182963e-19) (2.28817120e-01 -5.08173277e-02 2.92881056e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.07388446e-19 1.88325947e-19 3.52790048e-08) (-1.55970425e-18 3.82733286e-19 1.14282785e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.598        	((1.22368981e+00 -7.85901204e-01 -3.30661248e-19) (2.29199548e-01 -5.28506550e-02 2.96634654e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.08579293e-19 1.88925055e-19 3.57077648e-08) (-1.56044310e-18 3.99732474e-19 1.12297106e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.655        	((1.22757075e+00 -7.93423470e-01 -3.30998712e-19) (2.29586198e-01 -5.48060987e-02 2.90190470e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.09661996e-19 1.89445898e-19 3.60950894e-08) (-1.56200076e-18 4.25618634e-19 1.10127771e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.711        	((1.23155333e+00 -7.98677392e-01 -3.31406626e-19) (2.29956226e-01 -5.66763715e-02 2.99984056e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.10387390e-19 1.89996242e-19 3.63193518e-08) (-1.56201664e-18 4.34107901e-19 1.07753868e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.768        	((1.23481169e+00 -8.04218188e-01 -3.31461827e-19) (2.30312764e-01 -5.84677576e-02 3.25562334e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.11154763e-19 1.90446516e-19 3.64447496e-08) (-1.56545501e-18 4.26587360e-19 1.05234224e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.824        	((1.23730105e+00 -8.08658316e-01 -3.31838210e-19) (2.30657314e-01 -6.01773057e-02 3.48201119e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.11758765e-19 1.90783904e-19 3.65370990e-08) (-1.57304949e-18 4.21173948e-19 1.02557045e-02) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
290.881        	((1.24010870e+00 -8.11428952e-01 -3.31990993e-19) (2.31002435e-01 -6.18142518e-02 3.66182541e-19) (0.00000000e+00 0.00000000e+00 0.00000000e+00)) ((1.12097352e-19 1.91179028e-19 3.64821362e-08) (-1.57844140e-18 4.21276231e-19 9.96877784e-03) (0.00000000e+00 0.00000000e+00 0.00000000e+00))
