# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
1.35213677e+02	U              	(9.31383653e-02 -7.81361062e-01 -3.18723921e-19)	(3.68914687e+00 3.52530538e-01 0.00000000e+00)	(1.34868239e+00 2.92729525e-01 3.43519590e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
1.35271692e+02	p              	-8.14343173e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.56698863e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35271692e+02	U              	(1.15033130e-01 -7.87653860e-01 -3.13683913e-19)	(3.68914687e+00 3.52530538e-01 0.00000000e+00)	(1.44430588e+00 1.89700162e-01 4.92463531e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.35329672e+02	p              	-8.12610908e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.56418182e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35329672e+02	U              	(1.38942707e-01 -7.91552807e-01 -3.01392987e-19)	(3.68914687e+00 3.52530538e-01 0.00000000e+00)	(1.44469761e+00 1.90471080e-01 4.91110184e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.35387622e+02	p              	-8.11340980e-01	(2.14647947e+00 4.27276335e-01 0.00000000e+00)	5.56515456e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35387622e+02	U              	(2.56126888e-01 -7.53415987e-01 -5.43696090e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.44496882e+00 1.91289340e-01 4.89641465e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.35445547e+02	p              	-8.11316766e-01	(2.14647947e+00 4.27276335e-01 0.00000000e+00)	5.56555060e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35445547e+02	U              	(1.89875653e-01 -7.94623632e-01 -2.77584563e-19)	(3.68914687e+00 3.52530538e-01 0.00000000e+00)	(1.44511981e+00 1.92153123e-01 4.88069294e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.35503452e+02	p              	-8.11441431e-01	(2.25785708e+00 4.49460138e-01 2.99953473e-17)	5.56223309e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35503452e+02	U              	(-8.95884044e-02 -7.43276674e-01 -5.65906877e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.44515250e+00 1.93061158e-01 4.86366937e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.35561339e+02	p              	-8.12277037e-01	(2.25785708e+00 4.49460138e-01 2.99953473e-17)	5.56190746e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35561339e+02	U              	(-7.76070042e-02 -7.34389607e-01 -5.87428026e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.44506683e+00 1.94012104e-01 4.84564232e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.35619216e+02	p              	-8.12680385e-01	(2.25785708e+00 4.49460138e-01 2.99953473e-17)	5.56175737e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35619216e+02	U              	(-6.60531499e-02 -7.25151424e-01 -6.09763840e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.35080654e+00 2.96908821e-01 3.36878371e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
1.35677085e+02	p              	-8.12935133e-01	(2.25785708e+00 4.49460138e-01 2.99953473e-17)	5.55937009e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35677085e+02	U              	(-5.49631886e-02 -7.15541995e-01 -6.27800631e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.35076516e+00 2.97587594e-01 3.35700700e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
1.35734951e+02	p              	-8.11588117e-01	(2.25785708e+00 4.49460138e-01 2.99953473e-17)	5.56053449e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35734951e+02	U              	(-4.43771447e-02 -7.05557898e-01 -6.44260603e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.44411005e+00 1.97104253e-01 4.78525645e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.35792819e+02	p              	-8.10634511e-01	(2.25785708e+00 4.49460138e-01 2.99953473e-17)	5.55821743e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35792819e+02	U              	(-3.43402357e-02 -6.95132134e-01 -6.60358842e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.19636733e+00 6.41053164e-01 4.07730496e-19)	(-6.12939168e-01 1.09458582e+00 -1.02513368e-17)
1.35850694e+02	p              	-8.09538201e-01	(2.25785708e+00 4.49460138e-01 2.99953473e-17)	5.55625020e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35850694e+02	U              	(-2.51201118e-02 -6.84216039e-01 -6.87317115e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.19598516e+00 6.41200900e-01 4.07056319e-19)	(-6.12939168e-01 1.09458582e+00 -1.02513368e-17)
1.35908561e+02	p              	-8.07118514e-01	(2.25785708e+00 4.49460138e-01 2.99953473e-17)	5.55725603e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35908561e+02	U              	(-1.61473256e-02 -6.72726116e-01 -6.80402092e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.19551658e+00 6.41312590e-01 4.06271754e-19)	(-6.12939168e-01 1.09458582e+00 -1.02513368e-17)
1.35966424e+02	p              	-8.06318327e-01	(2.28455020e+00 2.70726798e-01 -1.46255440e-17)	5.55654962e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.35966424e+02	U              	(-7.57325848e-03 -6.60563590e-01 -6.88230676e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.19496548e+00 6.41389632e-01 4.05463840e-19)	(-6.12939168e-01 1.09458582e+00 -1.02513368e-17)
1.36024288e+02	p              	-8.05610033e-01	(2.40136975e+00 2.84582525e-01 -2.77389728e-17)	5.55465825e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36024288e+02	U              	(5.39502078e-04 -6.47714475e-01 -6.95472230e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.19432911e+00 6.41429604e-01 4.04593233e-19)	(-6.12939168e-01 1.09458582e+00 -1.02513368e-17)
1.36082156e+02	p              	-8.05866711e-01	(2.40136975e+00 2.84582525e-01 -2.77389728e-17)	5.55463129e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36082156e+02	U              	(8.17346574e-03 -6.34099408e-01 -7.01907458e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.21577267e+00 5.34738887e-01 1.39966345e-19)	(5.46184140e+00 -1.24995682e+00 1.93840066e-17)
1.36140030e+02	p              	-8.06100480e-01	(2.40136975e+00 2.84582525e-01 -2.77389728e-17)	5.55208699e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36140030e+02	U              	(1.51650342e-02 -6.19629630e-01 -7.14243528e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.43785668e+00 2.05555263e-01 4.60513029e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.36197917e+02	p              	-8.05648735e-01	(2.40136975e+00 2.84582525e-01 -2.77389728e-17)	5.55179368e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36197917e+02	U              	(2.21102648e-02 -6.04301071e-01 -6.93601664e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.43652008e+00 2.06865287e-01 4.57580841e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.36255818e+02	p              	-8.04204985e-01	(2.40136975e+00 2.84582525e-01 -2.77389728e-17)	5.55026791e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36255818e+02	U              	(2.88368641e-02 -5.88097996e-01 -6.88380296e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.23877636e+00 5.10884090e-01 1.45038674e-19)	(5.46184140e+00 -1.24995682e+00 1.93840066e-17)
1.36313739e+02	p              	-8.02555238e-01	(2.40136975e+00 2.84582525e-01 -2.77389728e-17)	5.54922313e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36313739e+02	U              	(3.52866536e-02 -5.71022741e-01 -6.81187085e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.25190292e+00 5.47422615e-01 1.09819913e-19)	(-4.07913065e-01 1.10565840e+00 1.12326279e-17)
1.36371684e+02	p              	-8.00451726e-01	(2.40136975e+00 2.84582525e-01 -2.77389728e-17)	5.54985682e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36371684e+02	U              	(4.14409318e-02 -5.53071173e-01 -6.72230518e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.25020043e+00 5.47211702e-01 1.09604421e-19)	(-4.07913065e-01 1.10565840e+00 1.12326279e-17)
1.36429656e+02	p              	-7.98406258e-01	(2.40136975e+00 2.84582525e-01 -2.77389728e-17)	5.54678406e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36429656e+02	U              	(7.91392589e-02 -6.18568089e-01 -2.86158481e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.26468451e+00 4.77162742e-01 1.88153792e-19)	(-3.19909090e-01 1.13417590e+00 2.16922058e-17)
1.36487661e+02	p              	-7.96465118e-01	(2.52252992e+00 2.98953044e-01 1.16567404e-17)	5.54786011e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36487661e+02	U              	(7.01160126e-02 -6.15303874e-01 -2.98272347e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.22022646e+00 5.14054524e-01 1.95696806e-19)	(-5.92566610e-01 1.28544554e+00 -2.49642909e-17)
1.36545703e+02	p              	-7.95397413e-01	(2.52252992e+00 2.98953044e-01 1.16567404e-17)	5.54436634e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36545703e+02	U              	(6.29537477e-02 -6.10224359e-01 -3.09681336e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.18495795e+00 6.40149956e-01 3.95226033e-19)	(-6.12939168e-01 1.09458582e+00 -1.02513368e-17)
1.36603785e+02	p              	-7.93233376e-01	(2.52252992e+00 2.98953044e-01 1.16567404e-17)	5.54395482e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36603785e+02	U              	(5.74082340e-02 -6.03535746e-01 -3.19922954e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.19191711e+00 4.92462616e-01 2.13725085e-19)	(5.97043842e+00 -1.45802843e+00 0.00000000e+00)
1.36661911e+02	p              	-7.91039071e-01	(2.52252992e+00 2.98953044e-01 1.16567404e-17)	5.54399239e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36661911e+02	U              	(3.32321048e-01 -5.99916301e-01 -1.42842333e-19)	(4.88285095e+00 1.17189479e-01 0.00000000e+00)	(1.20373128e+00 4.90476585e-01 2.23442848e-19)	(5.97043842e+00 -1.45802843e+00 0.00000000e+00)
1.36720085e+02	p              	-7.88654319e-01	(2.52252992e+00 2.98953044e-01 1.16567404e-17)	5.54276822e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36720085e+02	U              	(2.49417435e-01 -7.93296978e-01 -1.44326328e-19)	(3.49299520e+00 -1.17804803e-01 0.00000000e+00)	(1.21545446e+00 4.87870620e-01 2.32453310e-19)	(5.97043842e+00 -1.45802843e+00 0.00000000e+00)
1.36778311e+02	p              	-7.85105410e-01	(2.52252992e+00 2.98953044e-01 1.16567404e-17)	5.54103659e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36778311e+02	U              	(2.54923217e-01 -7.87822010e-01 -1.49181249e-19)	(3.49299520e+00 -1.17804803e-01 0.00000000e+00)	(1.22700090e+00 4.84582424e-01 2.42474726e-19)	(5.97043842e+00 -1.45802843e+00 0.00000000e+00)
1.36836593e+02	p              	-7.81383965e-01	(2.52252992e+00 2.98953044e-01 1.16567404e-17)	5.54107742e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36836593e+02	U              	(2.60068138e-01 -7.81518210e-01 -1.54167270e-19)	(3.49299520e+00 -1.17804803e-01 0.00000000e+00)	(1.21181600e+00 5.14027284e-01 1.92461338e-19)	(-5.92566610e-01 1.28544554e+00 -2.49642909e-17)
1.36894932e+02	p              	-7.77829981e-01	(2.64819196e+00 3.13857548e-01 3.36755811e-17)	5.53758092e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36894932e+02	U              	(2.64869793e-01 -7.74228330e-01 -1.59178701e-19)	(3.49299520e+00 -1.17804803e-01 0.00000000e+00)	(1.21020003e+00 5.13940493e-01 1.91858123e-19)	(-5.92566610e-01 1.28544554e+00 -2.49642909e-17)
1.36953334e+02	p              	-7.76698729e-01	(2.64819196e+00 3.13857548e-01 3.36755811e-17)	5.54010120e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.36953334e+02	U              	(6.24345288e-01 -8.59786641e-01 -1.98255954e-19)	(3.68914687e+00 3.52530538e-01 0.00000000e+00)	(1.25957915e+00 4.69767043e-01 2.71399111e-19)	(5.97043842e+00 -1.45802843e+00 0.00000000e+00)
1.37011801e+02	p              	-7.72709411e-01	(2.64819196e+00 3.13857548e-01 3.36755811e-17)	5.53619265e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37011801e+02	U              	(5.79037334e-01 -7.86897564e-01 -1.86352376e-19)	(4.13525402e+00 3.51948704e-01 -2.21585871e-17)	(1.20678772e+00 5.13702675e-01 1.90481410e-19)	(-5.92566610e-01 1.28544554e+00 -2.49642909e-17)
1.37070339e+02	p              	-7.69145640e-01	(2.64819196e+00 3.13857548e-01 3.36755811e-17)	5.53754062e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37070339e+02	U              	(5.90912122e-01 -7.92802972e-01 -1.96208869e-19)	(4.13525402e+00 3.51948704e-01 -2.21585871e-17)	(1.20498933e+00 5.13549324e-01 1.89764062e-19)	(-5.92566610e-01 1.28544554e+00 -2.49642909e-17)
1.37128953e+02	p              	-7.65486076e-01	(2.64819196e+00 3.13857548e-01 3.36755811e-17)	5.53670921e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37128953e+02	U              	(6.02591303e-01 -7.98520610e-01 -2.06095109e-19)	(4.13525402e+00 3.51948704e-01 -2.21585871e-17)	(1.22010698e+00 5.41686836e-01 1.05628323e-19)	(-4.07913065e-01 1.10565840e+00 1.12326279e-17)
1.37187647e+02	p              	-7.61112746e-01	(2.64819196e+00 3.13857548e-01 3.36755811e-17)	5.53676426e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37187647e+02	U              	(6.14070886e-01 -8.04104529e-01 -2.16528570e-19)	(4.13525402e+00 3.51948704e-01 -2.21585871e-17)	(1.22455599e+00 4.87174118e-01 7.44231452e-20)	(6.29027359e+00 -1.45697565e+00 0.00000000e+00)
1.37246428e+02	p              	-7.56826759e-01	(2.64819196e+00 3.13857548e-01 3.36755811e-17)	5.53565598e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37246428e+02	U              	(6.25373908e-01 -8.09540996e-01 -2.26286715e-19)	(4.13525402e+00 3.51948704e-01 -2.21585871e-17)	(1.21435301e+00 5.40410636e-01 1.04824904e-19)	(-4.07913065e-01 1.10565840e+00 1.12326279e-17)
1.37305301e+02	p              	-7.52103942e-01	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	5.53449974e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37305301e+02	U              	(6.36491995e-01 -8.14820469e-01 -2.36154132e-19)	(4.13525402e+00 3.51948704e-01 -2.21585871e-17)	(1.21138430e+00 5.39737727e-01 1.04406310e-19)	(-4.07913065e-01 1.10565840e+00 1.12326279e-17)
1.37364269e+02	p              	-7.48966420e-01	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	5.53403637e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37364269e+02	U              	(6.47408799e-01 -8.19839668e-01 -2.46436274e-19)	(4.13525402e+00 3.51948704e-01 -2.21585871e-17)	(1.21395511e+00 5.27595155e-01 6.90269546e-20)	(6.38365870e+00 -1.24683252e+00 0.00000000e+00)
1.37423339e+02	p              	-7.45109068e-01	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	5.53507402e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37423339e+02	U              	(6.58102529e-01 -8.24296019e-01 -2.58067569e-19)	(4.13525402e+00 3.51948704e-01 -2.21585871e-17)	(1.22164744e+00 5.19278672e-01 6.90402678e-20)	(6.38365870e+00 -1.24683252e+00 0.00000000e+00)
1.37482515e+02	p              	-7.39656981e-01	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	5.53073441e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37482515e+02	U              	(3.19190101e-02 -3.98548371e-01 -4.37558447e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.16007620e+00 5.49989475e-01 1.02829797e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.37541802e+02	p              	-7.35544029e-01	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	5.53386420e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37541802e+02	U              	(3.96888953e-01 -5.59956900e-01 -5.51902732e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.17093848e+00 5.48426533e-01 1.11266118e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.37601204e+02	p              	-7.29973062e-01	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	5.53038756e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37601204e+02	U              	(3.97960873e-01 -5.61734533e-01 -5.54866005e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.18142653e+00 5.45747629e-01 1.19452950e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.37660726e+02	p              	-7.24839826e-01	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	5.53254458e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37660726e+02	U              	(3.99049305e-01 -5.63542378e-01 -5.57665138e-19)	(-9.64179915e-01 -5.39939829e-01 1.23452373e-17)	(1.19138411e+00 5.41806490e-01 1.28449702e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.37720372e+02	p              	-7.19259935e-01	(2.91369685e+00 3.45348487e-01 0.00000000e+00)	5.53141139e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37720372e+02	U              	(1.88845542e-02 -3.17350065e-01 -4.75476004e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.29076220e+00 2.56545634e-01 3.41031117e-19)	(5.97043842e+00 -1.45802843e+00 0.00000000e+00)
1.37780145e+02	p              	-7.13478306e-01	(2.91369685e+00 3.45348487e-01 0.00000000e+00)	5.53148318e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
1.37780145e+02	U              	(1.53535780e-02 -2.94723553e-01 -4.85588791e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.36555233e+00 2.45849651e-01 3.66703513e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
1.37840049e+02	p              	-7.08154991e-01	(2.91369685e+00 3.45348487e-01 0.00000000e+00)	5.53210756e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.37840049e+02	U              	(1.16750925e-02 -2.71169916e-01 -4.93548975e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.21666967e+00 5.20624533e-01 1.54110264e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.37900089e+02	p              	-7.03919175e-01	(2.91369685e+00 3.45348487e-01 0.00000000e+00)	5.53358876e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.37900089e+02	U              	(7.68743025e-03 -2.46412971e-01 -5.08225322e-19)	(3.60349161e+00 -8.14681346e-01 0.00000000e+00)	(1.22309157e+00 5.09630384e-01 1.61580276e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.37960267e+02	p              	-7.09457543e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.53721473e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.37960267e+02	U              	(3.89827043e-01 -3.78456257e-01 -2.73794529e-19)	(4.27866731e+00 -1.46359700e+00 -2.30964445e-17)	(1.22832233e+00 4.96313829e-01 1.69855644e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.38020587e+02	p              	-7.16036542e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.54078507e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.38020587e+02	U              	(3.77839844e-01 -3.68042898e-01 -2.80860504e-19)	(4.27866731e+00 -1.46359700e+00 -2.30964445e-17)	(1.23211546e+00 4.80566717e-01 1.80236245e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.38081054e+02	p              	-7.22563907e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.54340472e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.38081054e+02	U              	(3.67331796e-01 -3.56512470e-01 -2.84960364e-19)	(4.27866731e+00 -1.46359700e+00 -2.30964445e-17)	(1.23429206e+00 4.62236246e-01 1.91428762e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.38141670e+02	p              	-7.29292909e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.54647018e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.38141670e+02	U              	(3.58115584e-01 -3.44005268e-01 -2.87801432e-19)	(4.27866731e+00 -1.46359700e+00 -2.30964445e-17)	(1.23467694e+00 4.41136158e-01 2.02556796e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.38202440e+02	p              	-7.35109545e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.55162146e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.38202440e+02	U              	(3.50065209e-01 -3.30565591e-01 -2.93501931e-19)	(4.27866731e+00 -1.46359700e+00 -2.30964445e-17)	(1.23306865e+00 4.17095856e-01 2.13172605e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.38263364e+02	p              	-7.41778817e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.55381664e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.38263364e+02	U              	(3.42958739e-01 -3.16383541e-01 -2.93488407e-19)	(4.27866731e+00 -1.46359700e+00 -2.30964445e-17)	(1.22945234e+00 3.89960160e-01 2.26264882e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.38324444e+02	p              	-7.47610089e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.55727814e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.38324444e+02	U              	(1.52470458e-01 -4.02365962e-01 -2.53330762e-19)	(3.87482782e+00 -5.84905364e-01 0.00000000e+00)	(1.22364355e+00 3.59666778e-01 2.38221002e-19)	(6.71409770e+00 -1.24571257e+00 0.00000000e+00)
1.38385657e+02	p              	-7.53968258e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.56012410e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.38385657e+02	U              	(3.30979637e-01 -2.86041377e-01 -2.95361487e-19)	(4.27866731e+00 -1.46359700e+00 -2.30964445e-17)	(1.20082603e+00 5.03273998e-01 1.10283636e-19)	(7.32304056e+00 -1.45357621e+00 -3.23986436e-17)
1.38446729e+02	p              	-7.60003206e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.56057915e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
1.38446729e+02	U              	(3.50628238e-01 -6.39667296e-01 -2.54138831e-19)	(4.33814017e+00 -5.83938023e-01 1.11982972e-17)	(1.21287299e+00 5.00438828e-01 1.19366889e-19)	(7.32304056e+00 -1.45357621e+00 -3.23986436e-17)
1.38507663e+02	p              	-7.65466531e-01	(-1.21582612e-01 -1.02709282e+00 0.00000000e+00)	5.56770737e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
